,age,fnlwgt,educational-num,occupation,hours-per-week,income,capital-net,native-american,workclass_Other,workclass_Private,workclass_gov,workclass_other,marital-status_Married-civ-spouse,marital-status_Never-married,marital-status_Separated,race_Black,race_Other,race_White,male
6581,61,213700,13,0.21287436311668945,32,1,0,1,0,1,0,0,1,0,0,0,0,1,1
1470,23,306639,5,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
18335,20,170038,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
38945,19,331433,9,0.21287436311668945,32,0,0,1,0,1,0,0,0,1,0,0,0,1,1
31413,31,158162,13,0.21287436311668945,50,1,13550,1,0,1,0,0,0,1,0,0,0,1,0
37982,26,391349,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,0
33685,38,122493,6,0.32516703786191536,40,1,-1887,1,1,0,0,0,1,0,0,0,0,1,1
32997,55,248841,14,0.32516703786191536,40,1,-1977,1,1,0,0,0,1,0,0,0,0,1,1
22227,34,210164,10,0.29697986577181207,40,0,-1740,1,0,0,0,1,1,0,0,0,0,1,1
30018,28,341709,9,0.3912087912087912,40,0,0,1,0,0,1,0,0,1,0,0,0,1,1
21984,39,109766,15,0.32516703786191536,50,1,15024,1,1,0,0,0,1,0,0,0,0,1,1
5082,37,226500,13,0.21287436311668945,55,1,0,1,0,1,0,0,1,0,0,0,0,1,1
15784,44,335223,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
41816,25,262978,10,0.21287436311668945,30,0,0,1,0,1,0,0,0,1,0,0,0,1,1
36830,35,81280,13,0.21287436311668945,65,1,0,0,0,1,0,0,1,0,0,0,0,1,1
9600,29,102326,13,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
40065,51,178054,10,0.21287436311668945,40,1,0,0,0,1,0,0,1,0,0,0,0,1,1
43861,26,89326,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
16153,44,77373,13,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
11823,35,282753,11,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
35427,53,99064,5,0.29697986577181207,40,0,0,1,0,0,0,1,1,0,0,0,0,1,1
35573,44,145246,14,0.29697986577181207,44,1,0,1,0,0,0,1,1,0,0,0,0,1,1
37823,19,240686,7,0.21287436311668945,25,0,0,1,0,1,0,0,0,1,0,0,0,1,0
38861,55,162205,9,0.21287436311668945,72,1,5178,1,0,1,0,0,1,0,0,0,0,1,1
14187,41,204415,7,0.21287436311668945,48,0,0,1,0,1,0,0,0,0,1,0,0,1,1
26553,52,132973,9,0.21287436311668945,38,0,0,1,0,1,0,0,0,0,1,0,0,1,0
23899,35,33397,9,0.21287436311668945,35,0,0,1,0,1,0,0,0,0,1,0,0,1,0
21907,43,198203,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,1,0,0,0
1676,37,200352,13,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
41715,54,104501,10,0.21287436311668945,40,1,15024,1,0,1,0,0,1,0,0,0,0,1,1
30931,37,112497,14,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
6474,41,163847,13,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
29328,40,171615,10,0.32516703786191536,35,1,0,1,1,0,0,0,0,1,0,0,0,1,1
30400,23,122346,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
2765,47,70554,10,0.21287436311668945,40,1,0,1,0,1,0,0,0,1,0,0,0,1,1
20034,23,162593,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,1,0,0
28800,33,238381,10,0.21287436311668945,40,1,8614,1,0,1,0,0,0,1,0,1,0,0,1
10294,40,211938,6,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
45163,39,74194,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
30824,41,204682,9,0.21287436311668945,40,0,2174,0,0,1,0,0,0,0,1,0,0,1,1
33761,61,180079,16,0.29697986577181207,40,0,4064,1,0,0,0,1,1,0,0,0,0,1,1
19200,40,146659,9,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,0,0,1,1
17306,56,169133,9,0.21287436311668945,50,0,0,0,0,1,0,0,1,0,0,0,0,1,1
380,43,126320,9,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,1,0,0,1
34459,20,197207,9,0.32516703786191536,30,0,0,1,1,0,0,0,0,0,1,0,0,1,0
5638,36,184659,9,0.21287436311668945,40,1,7298,1,0,1,0,0,1,0,0,0,0,1,1
24897,23,240398,13,0.21287436311668945,15,0,0,1,0,1,0,0,0,1,0,1,0,0,1
19026,34,231238,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,1,0,0,1
14236,42,247082,13,0.29697986577181207,50,1,3103,1,0,0,0,1,1,0,0,0,0,1,1
2779,55,218456,14,0.32516703786191536,50,0,0,0,1,0,0,0,0,0,1,0,0,1,0
47385,47,200471,9,0.29697986577181207,40,1,5178,1,0,0,0,1,1,0,0,0,0,1,1
20876,42,220049,9,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,1,0,0,1
6381,31,195891,9,0.32516703786191536,40,0,0,1,1,0,0,0,1,0,0,0,0,1,1
47445,49,34545,10,0.21287436311668945,40,1,-1887,1,0,1,0,0,1,0,0,0,0,1,1
32892,53,194791,9,0.21287436311668945,45,0,0,1,0,1,0,0,1,0,0,0,0,1,1
47755,31,39054,9,0.21287436311668945,20,0,0,1,0,1,0,0,1,0,0,0,0,1,1
23345,56,233312,14,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
19711,50,363405,13,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,0
34133,31,409622,13,0.21287436311668945,36,0,0,0,0,1,0,0,1,0,0,0,1,0,1
34905,42,366180,10,0.21287436311668945,55,1,0,1,0,1,0,0,1,0,0,0,0,1,1
7132,26,181772,10,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
32536,64,151540,7,0.21287436311668945,16,0,0,1,0,1,0,0,0,0,1,0,0,1,0
35803,38,142022,9,0.32516703786191536,40,0,0,1,1,0,0,0,1,0,0,1,0,0,0
38599,32,157289,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
30239,19,98605,10,0.21287436311668945,20,0,0,1,0,1,0,0,0,1,0,0,0,1,0
29745,45,162915,10,0.21287436311668945,50,0,0,1,0,1,0,0,0,0,1,0,0,1,1
26900,37,113750,13,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
26908,37,241463,9,0.32516703786191536,65,1,-1848,1,1,0,0,0,1,0,0,0,0,1,1
17984,29,112031,9,0.21287436311668945,50,0,0,1,0,1,0,0,0,0,1,0,0,1,0
28433,33,150570,13,0.21287436311668945,43,1,3103,1,0,1,0,0,1,0,0,0,0,1,1
35873,28,214881,9,0.29697986577181207,40,0,0,1,0,0,0,1,1,0,0,0,0,1,1
29120,38,31848,11,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
46739,51,97005,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
45010,70,158437,15,0.32516703786191536,35,1,0,1,1,0,0,0,1,0,0,0,0,1,1
45953,33,80933,9,0.32516703786191536,60,0,0,1,1,0,0,0,1,0,0,0,0,1,1
42488,40,210648,13,0.21287436311668945,44,1,0,1,0,1,0,0,1,0,0,0,0,1,1
45869,28,116613,10,0.21287436311668945,24,0,0,1,0,1,0,0,0,1,0,0,0,1,0
40265,21,116489,10,0.21287436311668945,60,0,0,1,0,1,0,0,0,1,0,0,0,1,0
34124,57,132717,13,0.29697986577181207,45,0,0,1,0,0,0,1,1,0,0,0,0,1,1
36651,56,267652,13,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1268,63,172433,10,0.21287436311668945,40,1,-1887,1,0,1,0,0,1,0,0,0,0,1,1
23091,55,193568,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4541,52,285224,9,0.21287436311668945,32,0,0,1,0,1,0,0,1,0,0,0,0,1,1
20013,32,107843,9,0.21287436311668945,50,1,5178,1,0,1,0,0,1,0,0,0,0,1,1
18703,29,121523,7,0.21287436311668945,60,0,0,1,0,1,0,0,1,0,0,0,0,1,1
5734,40,34739,10,0.29697986577181207,36,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1193,51,152652,7,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
744,24,311311,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
27095,44,173704,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
2150,42,106159,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
7550,45,35136,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,1,0,0,1
26045,44,264740,15,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
29090,44,279183,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,0
38522,27,209801,10,0.21287436311668945,45,0,0,0,0,1,0,0,0,1,0,0,0,1,0
41704,31,173279,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,1,0,1
31982,34,199227,10,0.21287436311668945,55,0,0,1,0,1,0,0,1,0,0,0,0,1,1
46064,28,213195,12,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,0
36802,35,240467,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,1,0,0,0
9136,37,172927,10,0.21287436311668945,70,0,-1741,1,0,1,0,0,0,0,1,0,0,1,1
42119,25,264012,13,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
40542,38,78247,10,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
37042,40,213821,14,0.21287436311668945,40,1,0,1,0,1,0,0,0,1,0,0,0,1,1
36507,48,159726,9,0.21287436311668945,55,1,0,1,0,1,0,0,1,0,0,0,0,1,1
42670,30,156718,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
25302,34,313729,13,0.32516703786191536,60,1,0,1,1,0,0,0,1,0,0,0,0,1,1
9615,48,168038,10,0.21287436311668945,50,1,-1564,1,0,1,0,0,0,0,1,0,0,1,1
33911,33,136331,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
40681,44,104196,14,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
38274,57,190997,13,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
32249,38,275223,10,0.21287436311668945,40,1,7298,1,0,1,0,0,1,0,0,0,0,1,1
38532,50,97741,9,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
44404,37,82540,5,0.32516703786191536,70,1,0,1,1,0,0,0,1,0,0,0,0,1,1
33426,36,350783,9,0.21287436311668945,38,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9828,20,275421,10,0.21287436311668945,20,0,0,1,0,1,0,0,0,1,0,0,0,1,0
17020,42,279914,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
19056,49,133917,16,0.32516703786191536,60,1,-1902,0,1,0,0,0,1,0,0,1,0,0,1
46263,17,132680,6,0.21287436311668945,10,0,-1602,1,0,1,0,0,0,1,0,0,0,1,0
44912,40,400061,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,1,0,1
15895,40,184471,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
29474,66,115880,10,0.32516703786191536,40,0,0,1,1,0,0,0,1,0,0,0,0,1,1
7755,36,181099,16,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
34474,52,110748,14,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
39659,53,204397,9,0.29697986577181207,60,0,0,1,0,0,0,1,1,0,0,0,0,1,1
43232,56,164332,9,0.21287436311668945,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0
18369,31,207301,9,0.3912087912087912,40,1,0,1,0,0,1,0,1,0,0,0,0,1,0
14544,37,160916,4,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,0
20878,55,50164,16,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,0,0,1,1
17333,30,296453,13,0.21287436311668945,40,1,7298,1,0,1,0,0,1,0,0,0,0,1,1
39002,17,173497,7,0.29697986577181207,15,0,0,1,0,0,0,1,0,1,0,1,0,0,1
13627,68,119056,9,0.32516703786191536,24,1,0,1,1,0,0,0,0,1,0,0,0,1,1
47512,48,197683,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,1,0,0,1
33435,41,204662,14,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
21782,60,63296,14,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,1,0,0,1
481,31,174789,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,1
31080,35,222868,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
25044,26,247025,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
37009,37,199265,10,0.32516703786191536,50,0,0,1,1,0,0,0,1,0,0,0,0,1,1
33070,30,159773,13,0.29697986577181207,45,1,0,1,0,0,0,1,1,0,0,0,0,1,1
23564,37,205852,13,0.32516703786191536,45,0,0,1,1,0,0,0,1,0,0,0,0,1,1
40942,20,305446,9,0.21287436311668945,30,0,0,1,0,1,0,0,0,1,0,0,0,1,1
28414,35,153066,9,0.32516703786191536,60,1,0,1,1,0,0,0,1,0,0,0,0,1,1
13191,33,236304,13,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,1,0,0,1
13096,17,208967,7,0.21287436311668945,24,0,0,1,0,1,0,0,0,1,0,0,0,1,0
11748,40,202508,15,0.21287436311668945,48,1,7688,0,0,1,0,0,1,0,0,0,0,1,1
22103,35,99357,14,0.21287436311668945,50,1,15024,1,0,1,0,0,1,0,0,0,0,1,0
32313,37,287031,10,0.21287436311668945,75,1,5178,1,0,1,0,0,1,0,0,0,0,1,1
7392,26,91683,10,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
13231,42,277256,13,0.29697986577181207,40,1,0,1,0,0,0,1,1,0,0,0,0,1,1
38433,30,39054,9,0.21287436311668945,65,1,0,1,0,1,0,0,1,0,0,0,0,1,1
6597,22,442478,10,0.21287436311668945,20,0,0,1,0,1,0,0,0,1,0,0,0,1,1
598,51,335902,10,0.32516703786191536,55,0,-1672,1,1,0,0,0,1,0,0,0,0,1,1
31775,58,172618,15,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
45545,42,171424,13,0.21287436311668945,45,1,7298,1,0,1,0,0,1,0,0,0,0,1,1
19602,37,189922,12,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
19425,40,174373,13,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
35440,40,141537,6,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,1,0,0,0
795,46,54260,13,0.32516703786191536,10,1,0,1,1,0,0,0,1,0,0,0,0,1,1
9187,29,163708,13,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,1,0,0
38894,39,37314,14,0.21287436311668945,50,1,0,1,0,1,0,0,0,1,0,0,0,1,1
42070,59,354037,15,0.21287436311668945,50,1,15024,1,0,1,0,0,1,0,0,1,0,0,1
42266,53,216931,4,0.29697986577181207,38,0,0,1,0,0,0,1,1,0,0,0,0,1,1
40624,55,254627,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
38591,42,150568,9,0.21287436311668945,45,0,0,1,0,1,0,0,0,0,1,0,0,1,0
13033,54,186224,14,0.21287436311668945,40,1,0,1,0,1,0,0,0,1,0,0,0,1,1
15717,18,332763,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
38171,25,281627,14,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
32202,30,157778,10,0.21287436311668945,25,1,0,1,0,1,0,0,1,0,0,0,0,1,1
36926,44,320984,13,0.21287436311668945,60,1,0,1,0,1,0,0,1,0,0,0,0,1,1
32610,20,243878,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
11119,60,113544,13,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
10955,61,48549,10,0.21287436311668945,38,1,0,1,0,1,0,0,0,1,0,0,0,1,1
31253,27,255476,3,0.21287436311668945,40,0,0,0,0,1,0,0,0,1,0,0,0,1,1
4772,42,34161,15,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
3322,36,154410,13,0.21287436311668945,40,1,-1902,1,0,1,0,0,1,0,0,0,0,1,1
46598,33,196898,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
26409,17,186677,7,0.21287436311668945,12,0,0,1,0,1,0,0,0,1,0,0,0,1,1
40241,37,42645,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
43399,60,93997,13,0.21287436311668945,45,1,15024,1,0,1,0,0,1,0,0,0,0,1,1
7495,38,168355,9,0.21287436311668945,48,0,0,1,0,1,0,0,1,0,0,0,0,1,1
45269,50,269095,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
24059,25,102460,13,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
32458,36,202662,14,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
27159,34,183778,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
44143,47,181363,14,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
34387,31,124020,12,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
15440,32,205931,9,0.29697986577181207,37,0,0,1,0,0,0,1,0,1,0,1,0,0,0
15951,48,176917,10,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
38560,40,193524,10,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
11112,51,231230,9,0.21287436311668945,45,0,0,1,0,1,0,0,1,0,0,0,0,1,1
21246,51,305147,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
39326,34,160634,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
41750,32,56026,13,0.32516703786191536,45,0,0,1,1,0,0,0,1,0,0,0,0,1,1
38023,33,162572,9,0.21287436311668945,55,1,0,1,0,1,0,0,1,0,0,0,0,1,1
40475,29,413227,13,0.21287436311668945,35,0,0,1,0,1,0,0,0,1,0,0,0,1,1
37735,47,105381,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
46136,61,248595,2,0.29697986577181207,40,0,0,0,0,0,0,1,1,0,0,0,0,1,1
26925,43,174325,4,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,1,0,0,1
6564,42,32016,11,0.21287436311668945,40,1,7298,1,0,1,0,0,1,0,0,0,0,1,1
8463,43,142725,9,0.21287436311668945,80,1,-1887,1,0,1,0,0,1,0,0,0,0,1,1
21326,48,121124,10,0.32516703786191536,35,1,0,1,1,0,0,0,1,0,0,0,0,1,1
15193,36,166289,9,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,1,0,0,0
33933,31,222654,13,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
40778,47,278322,10,0.21287436311668945,40,1,7688,1,0,1,0,0,1,0,0,0,0,1,1
4893,39,32587,10,0.29697986577181207,40,1,-1485,1,0,0,0,1,1,0,0,0,1,0,1
5827,54,87205,9,0.21287436311668945,45,0,0,1,0,1,0,0,0,0,1,0,0,1,0
26717,25,117833,13,0.29697986577181207,35,0,0,1,0,0,0,1,0,1,0,0,0,1,0
11310,26,210521,9,0.21287436311668945,42,1,0,1,0,1,0,0,1,0,0,0,0,1,1
36070,32,37232,15,0.32516703786191536,45,1,7688,1,1,0,0,0,1,0,0,0,0,1,1
19055,55,144071,13,0.21287436311668945,18,1,0,1,0,1,0,0,1,0,0,0,0,1,1
33035,26,80485,13,0.29697986577181207,38,0,0,1,0,0,0,1,0,1,0,0,0,1,0
19648,36,84306,13,0.21287436311668945,50,0,5013,1,0,1,0,0,1,0,0,0,0,1,1
47064,36,126569,9,0.21287436311668945,45,1,0,0,0,1,0,0,1,0,0,0,0,1,1
7417,30,182191,13,0.21287436311668945,38,0,2202,1,0,1,0,0,0,1,0,0,0,1,0
41782,38,321943,16,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
42319,65,344152,14,0.21287436311668945,50,1,5556,1,0,1,0,0,1,0,0,0,0,1,1
3889,38,158363,10,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
36980,34,153326,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
45721,45,47314,10,0.21287436311668945,40,1,-1902,0,0,1,0,0,1,0,0,0,0,1,1
17247,35,368825,10,0.32516703786191536,60,1,0,1,1,0,0,0,1,0,0,0,0,1,1
4617,59,53612,14,0.29697986577181207,35,0,0,1,0,0,0,1,0,0,1,1,0,0,0
15203,22,154394,9,0.3912087912087912,40,0,0,1,0,0,1,0,0,1,0,0,0,1,0
14739,44,185832,9,0.21287436311668945,40,1,7298,1,0,1,0,0,1,0,0,0,0,1,1
5741,21,116489,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
26220,43,325706,15,0.3912087912087912,50,1,0,0,0,0,1,0,1,0,0,0,1,0,1
27657,62,209433,9,0.3912087912087912,40,0,0,1,0,0,1,0,1,0,0,1,0,0,1
22388,39,166744,9,0.21287436311668945,38,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9013,22,220426,13,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
19686,47,134671,10,0.29697986577181207,40,0,0,1,0,0,0,1,1,0,0,0,0,1,1
23111,48,36177,9,0.21287436311668945,45,0,0,1,0,1,0,0,1,0,0,0,0,1,1
4586,32,113129,13,0.32516703786191536,38,1,0,1,1,0,0,0,1,0,0,0,0,1,1
43699,49,179869,9,0.3912087912087912,40,1,0,1,0,0,1,0,1,0,0,0,0,1,1
43886,56,208809,9,0.32516703786191536,40,1,-1902,1,1,0,0,0,1,0,0,0,0,1,1
20862,57,188872,3,0.21287436311668945,40,0,6497,1,0,1,0,0,0,0,1,0,0,1,1
26550,40,284706,15,0.32516703786191536,60,1,-1977,1,1,0,0,0,1,0,0,0,1,0,1
44746,32,311524,9,0.21287436311668945,38,0,0,1,0,1,0,0,0,1,0,1,0,0,1
139,23,306309,6,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
11909,35,122747,13,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
35780,45,31339,13,0.21287436311668945,45,1,0,1,0,1,0,0,1,0,0,0,0,1,1
43204,51,310774,15,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
36807,26,231638,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,0
15362,58,274363,10,0.32516703786191536,50,1,-1977,1,1,0,0,0,1,0,0,0,0,1,1
7039,37,347491,10,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
35216,43,150533,11,0.32516703786191536,50,1,0,1,1,0,0,0,1,0,0,0,0,1,1
43934,38,103925,9,0.21287436311668945,35,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2607,31,145714,6,0.32516703786191536,48,0,0,1,1,0,0,0,1,0,0,0,0,1,1
27922,40,145439,3,0.21287436311668945,40,0,4064,0,0,1,0,0,1,0,0,0,1,0,1
5731,44,85019,13,0.32516703786191536,40,1,0,0,1,0,0,0,1,0,0,0,1,0,1
6386,40,132633,10,0.21287436311668945,40,0,-1741,1,0,1,0,0,0,0,1,0,0,1,0
31818,28,114053,10,0.32516703786191536,30,0,0,1,1,0,0,0,0,1,0,0,0,1,1
20754,64,180401,6,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
44782,52,125932,4,0.21287436311668945,40,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1203,41,208613,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
6809,61,182163,10,0.21287436311668945,40,1,-1902,1,0,1,0,0,1,0,0,0,0,1,1
45131,45,192776,13,0.21287436311668945,55,1,7298,1,0,1,0,0,1,0,0,0,0,1,1
31005,31,393357,5,0.21287436311668945,48,0,0,1,0,1,0,0,1,0,0,1,0,0,1
20961,39,173175,13,0.21287436311668945,50,1,15024,1,0,1,0,0,1,0,0,0,0,1,1
1759,52,229259,15,0.32516703786191536,40,1,0,1,1,0,0,0,1,0,0,0,0,1,1
29385,64,169604,7,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,1
34721,67,65475,9,0.3912087912087912,40,1,0,1,0,0,1,0,1,0,0,0,0,1,1
46285,18,194561,10,0.21287436311668945,12,0,0,1,0,1,0,0,0,1,0,0,0,1,1
32944,35,140564,13,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
5459,22,70160,10,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
15311,24,456430,9,0.21287436311668945,50,0,0,1,0,1,0,0,1,0,0,0,0,1,1
3401,63,76286,14,0.21287436311668945,40,1,0,0,0,1,0,0,1,0,0,0,1,0,1
8139,49,105959,10,0.3912087912087912,41,1,0,1,0,0,1,0,1,0,0,0,0,1,1
17388,29,131088,9,0.21287436311668945,25,0,0,1,0,1,0,0,0,1,0,0,0,1,1
8733,33,93034,11,0.21287436311668945,40,0,0,0,0,1,0,0,1,0,0,0,1,0,1
27707,47,173938,13,0.29697986577181207,50,1,0,1,0,0,0,1,1,0,0,0,0,1,1
24082,37,191754,13,0.21287436311668945,50,1,0,1,0,1,0,0,1,0,0,0,0,1,1
15700,39,139770,14,0.32516703786191536,30,1,0,1,1,0,0,0,1,0,0,0,0,1,0
13613,29,194402,14,0.21287436311668945,42,0,0,0,0,1,0,0,0,1,0,0,1,0,0
11534,38,331374,7,0.32516703786191536,60,0,0,1,1,0,0,0,1,0,0,0,0,1,1
10271,38,331395,13,0.21287436311668945,38,0,0,1,0,1,0,0,1,0,0,0,0,1,1
29501,40,176716,10,0.21287436311668945,40,1,0,1,0,1,0,0,1,0,0,0,0,1,1
20610,63,149756,12,0.21287436311668945,40,1,0,1,0,1,0,0,0,0,1,0,0,1,1
29056,28,48894,9,0.21287436311668945,40,0,0,1,0,1,0,0,1,0,0,0,0,1,0
38527,28,233796,10,0.21287436311668945,32,1,7298,1,0,1,0,0,1,0,0,0,0,1,0
15134,18,117857,7,0.21287436311668945,40,0,0,1,0,1,0,0,0,1,0,0,0,1,1
12550,35,258657,12,0.21287436311668945,60,0,0,1,0,1,0,0,1,0,0,0,0,1,1
42849,21,154835,10,0.21287436311668945,40,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5367,34,137900,13,0.32516703786191536,48,1,0,1,1,0,0,0,0,1,0,0,0,1,0
37504,46,176319,9,0.32516703786191536,40,1,7298,1,1,0,0,0,1,0,0,0,0,1,0
